return,lag_1,lag_5,ma_20,volatility_10,VIX,NASDAQ,TNX,Adj Close
0.6515864029827471,-0.7440230144408236,-0.7448126937038226,-0.7512306193014228,2.2389859156108733,-0.0073233609053972816,0.12448642413412964,2.0596766632087773,0.7994490265846252
-1.2934202121523708,-0.7433506385654278,-0.7465304078837385,-0.7510409952672354,2.2268519590845486,0.14099691713938708,0.06700392819511057,2.0565923974128038,0.7741436958312988
0.09154549152941419,-0.7445609191321445,-0.7445866938105079,-0.7509119142700077,1.3363831123492598,0.11646281097532424,0.11049398808138056,2.098999305741658,0.7769551277160645
1.937583352365428,-0.7444264565002213,-0.7468919990887378,-0.7506548935771895,1.514004889941566,-0.07535002656318254,0.13843877286521727,2.0727843332717217,0.8163185119628906
1.8867395478172686,-0.7425438200131297,-0.7460783678503556,-0.7503167702900634,1.4976283435032987,0.048436145317538586,0.11929282838724822,2.0951440654106794,0.8566187620162964
-0.17981564981442683,-0.7406163759520774,-0.7454003192993539,-0.7499021100510669,1.3617372105251864,0.023902039153475736,0.10864223704626431,2.112106608148649,0.8538074493408203
1.2846239221226219,-0.7407508328825662,-0.7466208107158325,-0.7494771699607482,1.1210662247707077,0.014980526666031831,0.17252312704079387,2.1344667079435604,0.8828608393669128
-1.6343278570512771,-0.7393612935128347,-0.7464852136546117,-0.7490647943591731,1.1851923271199512,0.014980526666031831,0.20610780582381338,2.068929092940744,0.8472472429275513
0.7739508785064083,-0.7410645885261111,-0.7445866938105079,-0.748644422962512,0.6729359409142331,-0.06419808277746779,0.2379301675148798,2.147574010350551,0.8650542497634888
0.3742554805515784,-0.7402129310419625,-0.7426429883615815,-0.7481795002643593,0.6593195051047908,-0.04970049204434834,0.2506419879332488,2.187667627418437,0.874426543712616
-0.7662131228529943,-0.7397646814086044,-0.7427785796732661,-0.7478527995831546,0.7494581607619817,-0.016244873392841187,0.20713852929544524,2.1838123870874586,0.8584930300712585
-3.1790348977095673,-0.7405267351477011,-0.7413773170898166,-0.7477774075653265,1.4050864007720878,-0.02739681717855515,0.15290866199090677,2.1907518932144106,0.790076494216919
1.7648718882088361,-0.743798899601655,-0.7430949823986749,-0.7477956856817699,1.5708081297576744,-0.10657521391641923,0.2104359293679771,2.085120661143708,0.8266281485557556
-1.1635545851795532,-0.7420507400000729,-0.7422361396825574,-0.7478025388675527,1.4482060255176707,-0.10657521391641923,0.17022976186976604,2.0750972568767367,0.8031975030899048
-3.6233893066873546,-0.7431713598073924,-0.7417841082734788,-0.7479122001561074,1.7874117576233166,0.0027133672311824447,0.1198639637879844,2.0943730908756746,0.7300947308540344
1.0574698403140115,-0.7466676533541013,-0.7425525912790237,-0.7480607015884891,1.928273804851424,-0.05639178593915811,0.14128105111736464,2.091288825079701,0.7507131695747375
-0.05099993124842824,-0.7456815332380294,-0.7458523622075047,-0.7481223865082708,1.7476875765139535,-0.02516638588028549,0.12260798452888554,2.091288825079701,0.7507131695747375
1.4680524316423598,-0.7456815332380294,-0.7440894537984621,-0.748211487512996,1.8911652584953638,-0.03297268271859476,0.057691904812212924,2.0750972568767367,0.7797667384147644
-2.8343864766495623,-0.7442919853161464,-0.7452195280090063,-0.7483188663435724,2.0925528654736256,0.10531086718960989,-0.02227859818241896,2.0943730908756746,0.7244710922241211
1.9800845157406277,-0.7469366156772721,-0.7487453189541787,-0.7483759824244001,2.3841357559467364,0.09415892340389552,0.024120624780726997,2.097456989015695,0.7619599103927612
-1.2097052575811469,-0.7451436342481431,-0.7477508791768405,-0.7485222000911378,2.402750143003034,0.07297025148160184,-0.012230405995749592,2.0681581184057385,0.7394663691520691
-1.6926544223769147,-0.7462194350786331,-0.7477508791768405,-0.7486821241294411,2.1134281159216157,0.011634879718626747,-0.024304315121593124,2.0511952080118157,0.708538293838501
0.572032496764497,-0.7476986352077616,-0.7463496079690867,-0.7488214857044722,1.9000608796037755,0.01051966406949172,0.020948170789569263,2.031919374012878,0.7197850346565247
-0.5620784393819659,-0.7471607362178753,-0.7490165504486055,-0.7490796484254085,1.8770407398413533,-0.14226126386619645,0.03320955350394359,1.9987652630719437,0.7104128003120422
0.41505872157321033,-0.7476089830005161,-0.7472084420608999,-0.7494154870751134,1.2197217571181063,-0.09653848577983991,0.06695479943948744,2.035003639808851,0.7188481688499451
-1.0233504528962933,-0.7472055437918358,-0.7482933191675492,-0.7497878823935937,1.159638027738245,-0.12330302324217282,0.060511851811804324,2.0087886673389153,0.7010402679443359
0.5787028587091647,-0.7480572440367435,-0.7497849989569332,-0.7502036840795236,1.2060118116951115,-0.07981067645408634,0.0627204671560588,2.004933427007937,0.7122871279716492
0.0006459075212100569,-0.7475193393454226,-0.7492425618409926,-0.7505303870854674,0.9857928339397131,-0.07869546080495131,0.02099729954519238,1.882339652199265,0.7132243514060974
